ANSS,Date
85.11000061035156,2015-01-26
83.30000305175781,2015-01-27
81.5999984741211,2015-01-28
82.16999816894531,2015-01-29
80.66999816894531,2015-01-30
81.26000213623047,2015-02-02
83.27999877929688,2015-02-03
82.52999877929688,2015-02-04
83.73999786376953,2015-02-05
84.02999877929688,2015-02-06
83.79000091552734,2015-02-09
85.63999938964844,2015-02-10
85.23999786376953,2015-02-11
85.9000015258789,2015-02-12
86.26000213623047,2015-02-13
86.54000091552734,2015-02-17
85.91000366210938,2015-02-18
86.62999725341797,2015-02-19
87.25,2015-02-20
86.19999694824219,2015-02-23
85.62000274658203,2015-02-24
86.31999969482422,2015-02-25
85.58999633789062,2015-02-26
85.97000122070312,2015-02-27
86.44000244140625,2015-03-02
86.2300033569336,2015-03-03
86.08000183105469,2015-03-04
86.37999725341797,2015-03-05
85.36000061035156,2015-03-06
85.94999694824219,2015-03-09
84.58999633789062,2015-03-10
84.80999755859375,2015-03-11
84.9000015258789,2015-03-12
84.98999786376953,2015-03-13
86.44000244140625,2015-03-16
86.83999633789062,2015-03-17
87.70999908447266,2015-03-18
87.8499984741211,2015-03-19
88.56999969482422,2015-03-20
87.77999877929688,2015-03-23
87.83999633789062,2015-03-24
86.41999816894531,2015-03-25
86.7300033569336,2015-03-26
86.79000091552734,2015-03-27
88.12000274658203,2015-03-30
88.19000244140625,2015-03-31
88.12999725341797,2015-04-01
86.98999786376953,2015-04-02
89.30000305175781,2015-04-06
88.87999725341797,2015-04-07
88.66000366210938,2015-04-08
88.27999877929688,2015-04-09
88.55999755859375,2015-04-10
87.52999877929688,2015-04-13
86.94999694824219,2015-04-14
87.4000015258789,2015-04-15
87.77999877929688,2015-04-16
86.33000183105469,2015-04-17
86.51000213623047,2015-04-20
86.68000030517578,2015-04-21
87.0199966430664,2015-04-22
88.06999969482422,2015-04-23
87.45999908447266,2015-04-24
86.91000366210938,2015-04-27
86.69000244140625,2015-04-28
86.8499984741211,2015-04-29
85.83999633789062,2015-04-30
86.48999786376953,2015-05-01
87.48999786376953,2015-05-04
87.23999786376953,2015-05-05
84.31999969482422,2015-05-06
86.22000122070312,2015-05-07
86.69000244140625,2015-05-08
86.37999725341797,2015-05-11
86.91000366210938,2015-05-12
88.19999694824219,2015-05-13
90.4800033569336,2015-05-14
89.69999694824219,2015-05-15
90.31999969482422,2015-05-18
90.11000061035156,2015-05-19
90.51000213623047,2015-05-20
90.22000122070312,2015-05-21
90.02999877929688,2015-05-22
89.12000274658203,2015-05-26
89.83000183105469,2015-05-27
89.70999908447266,2015-05-28
89.0,2015-05-29
89.41000366210938,2015-06-01
89.52999877929688,2015-06-02
91.0199966430664,2015-06-03
89.63999938964844,2015-06-04
90.12000274658203,2015-06-05
88.81999969482422,2015-06-08
88.80000305175781,2015-06-09
90.51000213623047,2015-06-10
91.80000305175781,2015-06-11
90.87999725341797,2015-06-12
88.7699966430664,2015-06-15
89.87000274658203,2015-06-16
89.87000274658203,2015-06-17
90.72000122070312,2015-06-18
90.91999816894531,2015-06-19
91.80000305175781,2015-06-22
91.94999694824219,2015-06-23
91.08999633789062,2015-06-24
91.87000274658203,2015-06-25
92.19000244140625,2015-06-26
91.0,2015-06-29
91.23999786376953,2015-06-30
91.51000213623047,2015-07-01
91.41000366210938,2015-07-02
90.87000274658203,2015-07-06
91.51000213623047,2015-07-07
90.72000122070312,2015-07-08
91.4000015258789,2015-07-09
92.43000030517578,2015-07-10
93.05000305175781,2015-07-13
92.80999755859375,2015-07-14
92.70999908447266,2015-07-15
93.72000122070312,2015-07-16
92.95999908447266,2015-07-17
93.01000213623047,2015-07-20
91.52999877929688,2015-07-21
93.36000061035156,2015-07-22
93.48999786376953,2015-07-23
92.94000244140625,2015-07-24
91.30999755859375,2015-07-27
92.0,2015-07-28
92.98999786376953,2015-07-29
93.70999908447266,2015-07-30
94.1500015258789,2015-07-31
94.54000091552734,2015-08-03
95.2300033569336,2015-08-04
94.0199966430664,2015-08-05
92.95999908447266,2015-08-06
93.76000213623047,2015-08-07
95.30999755859375,2015-08-10
94.2699966430664,2015-08-11
94.38999938964844,2015-08-12
94.33000183105469,2015-08-13
94.26000213623047,2015-08-14
96.51000213623047,2015-08-17
97.05999755859375,2015-08-18
96.1500015258789,2015-08-19
93.23999786376953,2015-08-20
90.91999816894531,2015-08-21
85.62999725341797,2015-08-24
85.75,2015-08-25
87.75,2015-08-26
89.79000091552734,2015-08-27
89.73999786376953,2015-08-28
88.5999984741211,2015-08-31
86.56999969482422,2015-09-01
88.87000274658203,2015-09-02
90.08999633789062,2015-09-03
89.72000122070312,2015-09-04
92.47000122070312,2015-09-08
90.87999725341797,2015-09-09
91.6500015258789,2015-09-10
92.2300033569336,2015-09-11
91.38999938964844,2015-09-14
92.37000274658203,2015-09-15
92.79000091552734,2015-09-16
92.36000061035156,2015-09-17
90.94999694824219,2015-09-18
92.2300033569336,2015-09-21
90.87000274658203,2015-09-22
90.86000061035156,2015-09-23
90.68000030517578,2015-09-24
89.94000244140625,2015-09-25
88.29000091552734,2015-09-28
86.91999816894531,2015-09-29
88.13999938964844,2015-09-30
87.33999633789062,2015-10-01
88.23999786376953,2015-10-02
89.73999786376953,2015-10-05
88.88999938964844,2015-10-06
89.66000366210938,2015-10-07
90.25,2015-10-08
91.80999755859375,2015-10-09
91.87000274658203,2015-10-12
91.37000274658203,2015-10-13
90.26000213623047,2015-10-14
90.81999969482422,2015-10-15
92.1500015258789,2015-10-16
93.29000091552734,2015-10-19
92.06999969482422,2015-10-20
91.56999969482422,2015-10-21
93.08000183105469,2015-10-22
93.58000183105469,2015-10-23
94.3499984741211,2015-10-26
94.0,2015-10-27
97.06999969482422,2015-10-28
95.5199966430664,2015-10-29
95.30999755859375,2015-10-30
97.43000030517578,2015-11-02
97.20999908447266,2015-11-03
97.7699966430664,2015-11-04
93.38999938964844,2015-11-05
93.5199966430664,2015-11-06
92.19999694824219,2015-11-09
92.16000366210938,2015-11-10
91.44999694824219,2015-11-11
90.58999633789062,2015-11-12
89.58000183105469,2015-11-13
90.16999816894531,2015-11-16
90.26000213623047,2015-11-17
90.7300033569336,2015-11-18
91.5,2015-11-19
91.62999725341797,2015-11-20
92.33000183105469,2015-11-23
92.52999877929688,2015-11-24
92.86000061035156,2015-11-25
93.66000366210938,2015-11-27
93.20999908447266,2015-11-30
94.18000030517578,2015-12-01
93.43000030517578,2015-12-02
92.36000061035156,2015-12-03
93.6500015258789,2015-12-04
92.83000183105469,2015-12-07
92.9000015258789,2015-12-08
90.58000183105469,2015-12-09
91.02999877929688,2015-12-10
89.76000213623047,2015-12-11
90.11000061035156,2015-12-14
90.97000122070312,2015-12-15
91.7300033569336,2015-12-16
91.36000061035156,2015-12-17
90.5999984741211,2015-12-18
91.08999633789062,2015-12-21
91.8499984741211,2015-12-22
93.30000305175781,2015-12-23
93.3499984741211,2015-12-24
93.83000183105469,2015-12-28
94.36000061035156,2015-12-29
93.72000122070312,2015-12-30
92.5,2015-12-31
90.0999984741211,2016-01-04
89.41999816894531,2016-01-05
88.29000091552734,2016-01-06
87.2300033569336,2016-01-07
85.4000015258789,2016-01-08
85.2699966430664,2016-01-11
86.41000366210938,2016-01-12
84.44999694824219,2016-01-13
84.9000015258789,2016-01-14
84.97000122070312,2016-01-15
84.98999786376953,2016-01-19
84.70999908447266,2016-01-20
85.06999969482422,2016-01-21
86.80000305175781,2016-01-22
84.80000305175781,2016-01-25
86.56999969482422,2016-01-26
84.5999984741211,2016-01-27
85.0999984741211,2016-01-28
88.19000244140625,2016-01-29
88.23999786376953,2016-02-01
86.81999969482422,2016-02-02
87.38999938964844,2016-02-03
88.18000030517578,2016-02-04
84.69999694824219,2016-02-05
81.91999816894531,2016-02-08
83.0999984741211,2016-02-09
83.94000244140625,2016-02-10
83.5,2016-02-11
84.05999755859375,2016-02-12
84.05000305175781,2016-02-16
86.18000030517578,2016-02-17
85.56999969482422,2016-02-18
87.58999633789062,2016-02-19
88.5199966430664,2016-02-22
86.48999786376953,2016-02-23
86.54000091552734,2016-02-24
84.22000122070312,2016-02-25
84.05999755859375,2016-02-26
83.0199966430664,2016-02-29
86.05000305175781,2016-03-01
86.06999969482422,2016-03-02
86.26000213623047,2016-03-03
87.06999969482422,2016-03-04
87.69000244140625,2016-03-07
86.18000030517578,2016-03-08
86.83999633789062,2016-03-09
86.08000183105469,2016-03-10
86.52999877929688,2016-03-11
85.91000366210938,2016-03-14
86.2300033569336,2016-03-15
87.08000183105469,2016-03-16
87.9800033569336,2016-03-17
87.66999816894531,2016-03-18
87.5199966430664,2016-03-21
87.4800033569336,2016-03-22
87.11000061035156,2016-03-23
87.30000305175781,2016-03-24
87.16000366210938,2016-03-28
88.73999786376953,2016-03-29
88.56999969482422,2016-03-30
89.45999908447266,2016-03-31
90.0999984741211,2016-04-01
89.2300033569336,2016-04-04
88.01000213623047,2016-04-05
89.12000274658203,2016-04-06
87.26000213623047,2016-04-07
87.66999816894531,2016-04-08
87.48999786376953,2016-04-11
86.56999969482422,2016-04-12
89.16999816894531,2016-04-13
88.5199966430664,2016-04-14
89.80999755859375,2016-04-15
90.1500015258789,2016-04-18
90.94000244140625,2016-04-19
90.87000274658203,2016-04-20
90.6500015258789,2016-04-21
91.0,2016-04-22
91.48999786376953,2016-04-25
91.37000274658203,2016-04-26
91.62000274658203,2016-04-27
90.55999755859375,2016-04-28
90.7699966430664,2016-04-29
92.23999786376953,2016-05-02
91.30000305175781,2016-05-03
89.95999908447266,2016-05-04
83.76000213623047,2016-05-05
84.61000061035156,2016-05-06
85.69999694824219,2016-05-09
86.48999786376953,2016-05-10
86.1500015258789,2016-05-11
86.5,2016-05-12
85.83000183105469,2016-05-13
86.48999786376953,2016-05-16
85.19000244140625,2016-05-17
85.22000122070312,2016-05-18
85.01000213623047,2016-05-19
86.25,2016-05-20
86.77999877929688,2016-05-23
88.62999725341797,2016-05-24
87.9800033569336,2016-05-25
88.27999877929688,2016-05-26
89.05999755859375,2016-05-27
89.0999984741211,2016-05-31
88.37000274658203,2016-06-01
88.94999694824219,2016-06-02
88.19999694824219,2016-06-03
88.44000244140625,2016-06-06
88.48999786376953,2016-06-07
88.81999969482422,2016-06-08
88.98999786376953,2016-06-09
87.47000122070312,2016-06-10
87.0,2016-06-13
87.19000244140625,2016-06-14
87.58999633789062,2016-06-15
87.97000122070312,2016-06-16
87.95999908447266,2016-06-17
88.9800033569336,2016-06-20
89.62999725341797,2016-06-21
89.44000244140625,2016-06-22
92.41000366210938,2016-06-23
87.66999816894531,2016-06-24
85.08999633789062,2016-06-27
86.58000183105469,2016-06-28
88.12000274658203,2016-06-29
90.75,2016-06-30
90.6500015258789,2016-07-01
89.08999633789062,2016-07-05
89.26000213623047,2016-07-06
89.68000030517578,2016-07-07
91.41999816894531,2016-07-08
91.2699966430664,2016-07-11
91.8499984741211,2016-07-12
90.91000366210938,2016-07-13
91.08000183105469,2016-07-14
91.13999938964844,2016-07-15
91.04000091552734,2016-07-18
90.5,2016-07-19
90.45999908447266,2016-07-20
89.38999938964844,2016-07-21
90.0,2016-07-22
89.98999786376953,2016-07-25
90.33999633789062,2016-07-26
89.72000122070312,2016-07-27
90.06999969482422,2016-07-28
89.36000061035156,2016-07-29
90.37999725341797,2016-08-01
89.30000305175781,2016-08-02
90.31999969482422,2016-08-03
92.80000305175781,2016-08-04
94.83999633789062,2016-08-05
94.80999755859375,2016-08-08
95.13999938964844,2016-08-09
95.93000030517578,2016-08-10
96.70999908447266,2016-08-11
96.69000244140625,2016-08-12
97.47000122070312,2016-08-15
96.72000122070312,2016-08-16
97.48999786376953,2016-08-17
97.43000030517578,2016-08-18
97.69000244140625,2016-08-19
97.55000305175781,2016-08-22
98.29000091552734,2016-08-23
98.12999725341797,2016-08-24
98.38999938964844,2016-08-25
98.51000213623047,2016-08-26
98.5,2016-08-29
95.3499984741211,2016-08-30
95.08999633789062,2016-08-31
94.58000183105469,2016-09-01
95.66000366210938,2016-09-02
95.30000305175781,2016-09-06
95.20999908447266,2016-09-07
94.62000274658203,2016-09-08
92.61000061035156,2016-09-09
93.52999877929688,2016-09-12
92.33999633789062,2016-09-13
92.4000015258789,2016-09-14
93.58000183105469,2016-09-15
91.91999816894531,2016-09-16
92.12000274658203,2016-09-19
92.05999755859375,2016-09-20
93.22000122070312,2016-09-21
93.20999908447266,2016-09-22
92.30000305175781,2016-09-23
91.41999816894531,2016-09-26
91.83999633789062,2016-09-27
91.94000244140625,2016-09-28
91.0,2016-09-29
92.61000061035156,2016-09-30
91.87000274658203,2016-10-03
91.73999786376953,2016-10-04
92.37999725341797,2016-10-05
92.11000061035156,2016-10-06
91.4000015258789,2016-10-07
91.56999969482422,2016-10-10
91.1500015258789,2016-10-11
91.86000061035156,2016-10-12
91.75,2016-10-13
91.1500015258789,2016-10-14
90.97000122070312,2016-10-17
91.38999938964844,2016-10-18
91.5,2016-10-19
91.19000244140625,2016-10-20
91.11000061035156,2016-10-21
92.37999725341797,2016-10-24
91.12000274658203,2016-10-25
91.0999984741211,2016-10-26
90.79000091552734,2016-10-27
91.4000015258789,2016-10-28
91.3499984741211,2016-10-31
89.95999908447266,2016-11-01
89.5199966430664,2016-11-02
83.48999786376953,2016-11-03
83.62000274658203,2016-11-04
85.7699966430664,2016-11-07
86.94000244140625,2016-11-08
88.33000183105469,2016-11-09
87.54000091552734,2016-11-10
88.9000015258789,2016-11-11
90.61000061035156,2016-11-14
91.26000213623047,2016-11-15
92.87999725341797,2016-11-16
93.52999877929688,2016-11-17
93.36000061035156,2016-11-18
93.7699966430664,2016-11-21
93.87999725341797,2016-11-22
94.01000213623047,2016-11-23
94.4800033569336,2016-11-25
93.75,2016-11-28
94.52999877929688,2016-11-29
94.02999877929688,2016-11-30
93.61000061035156,2016-12-01
93.2699966430664,2016-12-02
93.83999633789062,2016-12-05
94.08999633789062,2016-12-06
95.30999755859375,2016-12-07
95.69000244140625,2016-12-08
95.36000061035156,2016-12-09
94.70999908447266,2016-12-12
94.91999816894531,2016-12-13
94.45999908447266,2016-12-14
94.55000305175781,2016-12-15
95.11000061035156,2016-12-16
95.30999755859375,2016-12-19
95.9000015258789,2016-12-20
94.6500015258789,2016-12-21
92.47000122070312,2016-12-22
92.80000305175781,2016-12-23
93.13999938964844,2016-12-27
92.56999969482422,2016-12-28
92.66000366210938,2016-12-29
92.48999786376953,2016-12-30
93.3499984741211,2017-01-03
94.44000244140625,2017-01-04
94.70999908447266,2017-01-05
93.94999694824219,2017-01-06
94.29000091552734,2017-01-09
94.19000244140625,2017-01-10
93.69999694824219,2017-01-11
93.88999938964844,2017-01-12
94.02999877929688,2017-01-13
93.5,2017-01-17
93.56999969482422,2017-01-18
93.48999786376953,2017-01-19
93.30000305175781,2017-01-20
93.51000213623047,2017-01-23
94.4800033569336,2017-01-24
94.94999694824219,2017-01-25
94.8499984741211,2017-01-26
93.94999694824219,2017-01-27
93.4800033569336,2017-01-30
93.26000213623047,2017-01-31
93.23999786376953,2017-02-01
93.8499984741211,2017-02-02
95.16999816894531,2017-02-03
95.05000305175781,2017-02-06
95.26000213623047,2017-02-07
95.2300033569336,2017-02-08
96.31999969482422,2017-02-09
96.86000061035156,2017-02-10
97.16999816894531,2017-02-13
98.36000061035156,2017-02-14
99.45999908447266,2017-02-15
100.43000030517578,2017-02-16
100.2699966430664,2017-02-17
101.62000274658203,2017-02-21
101.08000183105469,2017-02-22
104.1500015258789,2017-02-23
104.5,2017-02-24
107.25,2017-02-27
106.76000213623047,2017-02-28
108.36000061035156,2017-03-01
106.05999755859375,2017-03-02
106.30000305175781,2017-03-03
105.54000091552734,2017-03-06
105.7699966430664,2017-03-07
105.98999786376953,2017-03-08
105.93000030517578,2017-03-09
106.47000122070312,2017-03-10
106.83000183105469,2017-03-13
106.27999877929688,2017-03-14
107.05999755859375,2017-03-15
107.22000122070312,2017-03-16
107.29000091552734,2017-03-17
107.52999877929688,2017-03-20
106.41999816894531,2017-03-21
106.63999938964844,2017-03-22
106.58999633789062,2017-03-23
105.69999694824219,2017-03-24
105.6500015258789,2017-03-27
106.19000244140625,2017-03-28
106.55000305175781,2017-03-29
106.7699966430664,2017-03-30
106.87000274658203,2017-03-31
106.79000091552734,2017-04-03
105.56999969482422,2017-04-04
105.16999816894531,2017-04-05
106.13999938964844,2017-04-06
105.58999633789062,2017-04-07
105.86000061035156,2017-04-10
105.94000244140625,2017-04-11
105.55999755859375,2017-04-12
105.37000274658203,2017-04-13
106.4000015258789,2017-04-17
107.16999816894531,2017-04-18
107.77999877929688,2017-04-19
108.01000213623047,2017-04-20
108.0,2017-04-21
109.5999984741211,2017-04-24
109.7699966430664,2017-04-25
110.0,2017-04-26
110.1500015258789,2017-04-27
110.16000366210938,2017-04-28
110.9000015258789,2017-05-01
110.8499984741211,2017-05-02
111.0,2017-05-03
119.48999786376953,2017-05-04
121.19999694824219,2017-05-05
121.12999725341797,2017-05-08
121.29000091552734,2017-05-09
120.54000091552734,2017-05-10
119.88999938964844,2017-05-11
119.9000015258789,2017-05-12
120.45999908447266,2017-05-15
121.30000305175781,2017-05-16
119.83999633789062,2017-05-17
120.33999633789062,2017-05-18
122.19999694824219,2017-05-19
124.12000274658203,2017-05-22
124.66000366210938,2017-05-23
124.01000213623047,2017-05-24
126.20999908447266,2017-05-25
125.72000122070312,2017-05-26
126.77999877929688,2017-05-30
126.33000183105469,2017-05-31
127.86000061035156,2017-06-01
129.49000549316406,2017-06-02
129.5399932861328,2017-06-05
128.39999389648438,2017-06-06
128.33999633789062,2017-06-07
126.95999908447266,2017-06-08
124.5199966430664,2017-06-09
122.4000015258789,2017-06-12
122.47000122070312,2017-06-13
122.73999786376953,2017-06-14
121.08000183105469,2017-06-15
121.75,2017-06-16
122.6500015258789,2017-06-19
120.93000030517578,2017-06-20
122.41000366210938,2017-06-21
122.6500015258789,2017-06-22
122.5199966430664,2017-06-23
122.77999877929688,2017-06-26
121.2699966430664,2017-06-27
122.02999877929688,2017-06-28
120.43000030517578,2017-06-29
121.68000030517578,2017-06-30
120.47000122070312,2017-07-03
120.87000274658203,2017-07-05
120.94000244140625,2017-07-06
122.38999938964844,2017-07-07
122.23999786376953,2017-07-10
122.86000061035156,2017-07-11
124.58999633789062,2017-07-12
124.51000213623047,2017-07-13
124.58999633789062,2017-07-14
124.66999816894531,2017-07-17
125.02999877929688,2017-07-18
126.18000030517578,2017-07-19
126.01000213623047,2017-07-20
126.66999816894531,2017-07-21
127.38999938964844,2017-07-24
127.91000366210938,2017-07-25
127.87999725341797,2017-07-26
127.58000183105469,2017-07-27
128.42999267578125,2017-07-28
129.5500030517578,2017-07-31
130.22999572753906,2017-08-01
127.4800033569336,2017-08-02
123.38999938964844,2017-08-03
124.31999969482422,2017-08-04
124.9800033569336,2017-08-07
